,disease_id,v_count,p_count,k_count
868,OMIM:154275,8,7,0
869,OMIM:154276,9,7,1
870,OMIM:154300,2,0,0
871,OMIM:154400,55,3,7
872,OMIM:154500,26,3,2
873,OMIM:154570,2,1,0
874,OMIM:154600,3,0,0
875,OMIM:154700,68,6,5
876,OMIM:154750,14,3,1
877,OMIM:154780,42,7,3
878,OMIM:154800,4,3,1
879,OMIM:155000,5,0,1
880,OMIM:155050,8,0,0
881,OMIM:155100,14,6,4
882,OMIM:155140,2,0,0
883,OMIM:155145,11,1,0
884,OMIM:155200,2,0,0
885,OMIM:155240,2,0,1
886,OMIM:155255,4,0,0
887,OMIM:155310,16,3,6
888,OMIM:155350,4,1,0
889,OMIM:155500,2,0,0
890,OMIM:155600,5,1,0
891,OMIM:155601,1,1,0
892,OMIM:155700,2,0,0
893,OMIM:155720,2,0,0
894,OMIM:155755,2,2,1
895,OMIM:155900,5,0,0
896,OMIM:155950,3,1,1
897,OMIM:155980,7,0,0
898,OMIM:156000,4,1,1
899,OMIM:156190,2,1,1
900,OMIM:156200,76,11,9
901,OMIM:156220,2,0,0
902,OMIM:156230,7,0,0
903,OMIM:156232,5,0,0
904,OMIM:156240,2,0,1
905,OMIM:156250,5,0,0
906,OMIM:156310,7,2,0
907,OMIM:156400,26,1,5
908,OMIM:156500,26,1,2
909,OMIM:156510,15,0,0
910,OMIM:156520,2,0,0
911,OMIM:156530,48,0,3
912,OMIM:156550,39,4,1
913,OMIM:156580,12,0,1
914,OMIM:156600,6,3,0
915,OMIM:156610,33,2,1
916,OMIM:156700,4,2,0
917,OMIM:156810,28,1,2
918,OMIM:156830,4,0,0
919,OMIM:156850,5,1,0
920,OMIM:156900,4,2,0
921,OMIM:157150,6,1,0
922,OMIM:157170,37,2,2
923,OMIM:157300,7,2,1
924,OMIM:157400,1,1,1
925,OMIM:157600,4,1,0
926,OMIM:157640,40,11,3
927,OMIM:157700,9,1,0
928,OMIM:157800,53,2,7
929,OMIM:157900,52,2,6
930,OMIM:157950,4,0,0
931,OMIM:157980,29,5,5
932,OMIM:158000,10,2,0
933,OMIM:158100,2,0,0
934,OMIM:158170,58,3,3
935,OMIM:158250,4,0,0
936,OMIM:158280,1,0,0
937,OMIM:158300,18,0,2
938,OMIM:158310,17,11,6
939,OMIM:158320,12,5,3
940,OMIM:158330,9,2,1
941,OMIM:158345,3,0,0
942,OMIM:158350,41,14,9
943,OMIM:158400,4,1,0
944,OMIM:158500,5,2,1
945,OMIM:158580,13,1,1
946,OMIM:158590,7,1,1
947,OMIM:158600,15,0,1
948,OMIM:158650,4,1,0
949,OMIM:158800,4,0,0
950,OMIM:158810,17,3,5
951,OMIM:158900,20,2,3
952,OMIM:158901,9,1,1
953,OMIM:159050,2,1,1
954,OMIM:159400,12,3,1
955,OMIM:159500,2,0,0
956,OMIM:159550,20,5,2
957,OMIM:159580,3,0,0
958,OMIM:159595,2,0,0
959,OMIM:159600,2,0,0
960,OMIM:159800,4,0,1
961,OMIM:159900,11,2,0
962,OMIM:159950,25,3,2
963,OMIM:160010,4,2,1
964,OMIM:160120,17,3,0
965,OMIM:160150,27,1,2
966,OMIM:160300,8,2,1
967,OMIM:160500,28,5,2
968,OMIM:160565,21,3,3
969,OMIM:160570,4,1,0
970,OMIM:160700,4,0,0
971,OMIM:160750,3,2,0
972,OMIM:160800,12,1,2
973,OMIM:160900,18,5,9
974,OMIM:160980,12,6,3
975,OMIM:161000,7,3,1
976,OMIM:161050,7,0,1
977,OMIM:161200,42,8,2
978,OMIM:161400,9,0,2
979,OMIM:161470,2,0,0
980,OMIM:161480,4,0,0
981,OMIM:161500,2,0,0
982,OMIM:161530,1,1,0
983,OMIM:161550,1,0,1
984,OMIM:161700,18,3,0
985,OMIM:161800,38,2,8
986,OMIM:161900,8,8,1
987,OMIM:161950,6,6,2
988,OMIM:162000,9,3,0
989,OMIM:162091,3,1,3
990,OMIM:162100,20,1,1
991,OMIM:162200,30,10,5
992,OMIM:162210,10,5,0
993,OMIM:162240,4,1,1
994,OMIM:162260,6,3,2
995,OMIM:162300,28,5,4
996,OMIM:162350,16,6,4
997,OMIM:162370,14,2,2
998,OMIM:162400,21,4,1
999,OMIM:162500,11,0,2
1000,OMIM:162600,4,1,0
1001,OMIM:162700,5,2,1
1002,OMIM:162800,3,2,1
1003,OMIM:162830,5,2,1
1004,OMIM:162900,2,1,0
1005,OMIM:163000,1,1,0
1006,OMIM:163050,2,1,0
1007,OMIM:163100,1,1,0
1008,OMIM:163200,24,8,6
1009,OMIM:163400,11,1,3
1010,OMIM:163500,3,0,0
1011,OMIM:163600,2,0,0
1012,OMIM:163700,3,1,0
1013,OMIM:163800,19,1,2
1014,OMIM:163850,3,0,2
1015,OMIM:163950,56,9,8
1016,OMIM:164100,5,2,1
1017,OMIM:164150,4,0,0
1018,OMIM:164180,17,3,3
1019,OMIM:164185,2,0,0
1020,OMIM:164200,47,7,3
1021,OMIM:164210,50,3,6
1022,OMIM:164220,21,1,0
1023,OMIM:164230,4,1,1
1024,OMIM:164280,34,1,6
1025,OMIM:164300,17,5,2
1026,OMIM:164310,45,7,7
1027,OMIM:164330,4,0,1
1028,OMIM:164400,50,5,6
1029,OMIM:164500,22,4,3
1030,OMIM:164680,7,1,0
1031,OMIM:164745,15,0,0
1032,OMIM:164750,4,0,0
1033,OMIM:164800,3,0,0
1034,OMIM:164900,15,1,1
1035,OMIM:165000,5,0,0
1036,OMIM:165098,6,0,0
1037,OMIM:165150,3,2,0
1038,OMIM:165199,5,1,0
1039,OMIM:165200,8,1,0
1040,OMIM:165300,7,3,2
1041,OMIM:165500,14,9,1
1042,OMIM:165510,3,0,0
1043,OMIM:165550,7,2,0
1044,OMIM:165590,9,1,0
1045,OMIM:165600,4,0,0
1046,OMIM:165660,6,1,2
1047,OMIM:165670,2,0,0
1048,OMIM:165680,3,0,0
1049,OMIM:165700,4,0,0
1050,OMIM:165720,2,0,1
1051,OMIM:165800,17,1,2
1052,OMIM:166000,4,0,1
1053,OMIM:166200,14,3,3
1054,OMIM:166210,24,1,3
1055,OMIM:166220,15,0,1
1056,OMIM:166250,44,0,2
1057,OMIM:166260,6,1,1
1058,OMIM:166300,30,5,5
1059,OMIM:166350,11,0,0
1060,OMIM:166400,3,0,0
1061,OMIM:166450,3,1,1
1062,OMIM:166600,13,2,2
1063,OMIM:166700,6,3,1
1064,OMIM:166705,3,1,1
1065,OMIM:166710,2,0,0
1066,OMIM:166740,6,2,1
1067,OMIM:166750,12,0,2
1068,OMIM:166760,3,1,0
1069,OMIM:166780,14,1,1
1070,OMIM:166800,3,0,0
1071,OMIM:166900,3,1,0
1072,OMIM:166910,4,1,0
1073,OMIM:166950,1,0,1
1074,OMIM:166970,2,0,1
1075,OMIM:166990,6,2,0
1076,OMIM:167000,5,1,1
1077,OMIM:167030,5,1,0
1078,OMIM:167100,12,5,2
1079,OMIM:167200,6,1,2
1080,OMIM:167210,12,5,5
1081,OMIM:167220,4,0,0
1082,OMIM:167250,7,0,3
1083,OMIM:167300,1,1,1
1084,OMIM:167320,33,6,4
1085,OMIM:167400,9,1,1
1086,OMIM:167500,4,1,0
1087,OMIM:167600,2,0,0
1088,OMIM:167730,20,3,3
1089,OMIM:167750,3,0,1
1090,OMIM:167800,4,5,5
1091,OMIM:167870,2,0,0
1092,OMIM:167900,2,0,0
1093,OMIM:167950,2,0,0
1094,OMIM:168000,20,6,5
1095,OMIM:168100,10,0,3
1096,OMIM:168200,2,0,0
1097,OMIM:168300,12,0,2
1098,OMIM:168400,9,1,0
1099,OMIM:168500,11,2,1
1100,OMIM:168550,6,1,2
1101,OMIM:168600,29,2,6
1102,OMIM:168601,23,2,5
1103,OMIM:168605,26,3,6
1104,OMIM:168800,2,0,0
1105,OMIM:168820,2,0,0
1106,OMIM:168860,4,0,0
1107,OMIM:168900,2,0,0
1108,OMIM:169000,3,0,0
1109,OMIM:169100,17,1,2
1110,OMIM:169150,7,2,1
1111,OMIM:169200,2,1,0
1112,OMIM:169400,32,4,3
1113,OMIM:169500,24,4,4
1114,OMIM:169545,3,0,0
1115,OMIM:169550,15,0,0
1116,OMIM:169600,1,1,0
1117,OMIM:169610,2,2,3
1118,OMIM:170100,24,13,4
1119,OMIM:170390,55,4,2
1120,OMIM:170400,8,1,1
1121,OMIM:170500,5,1,0
1122,OMIM:170600,4,0,0
1123,OMIM:170650,5,2,1
1124,OMIM:170700,4,0,1
1125,OMIM:170900,3,1,0
1126,OMIM:170980,2,0,0
1127,OMIM:171000,4,0,0
1128,OMIM:171300,15,10,3
1129,OMIM:171400,16,8,3
1130,OMIM:171420,11,10,1
1131,OMIM:171450,2,0,0
1132,OMIM:171480,27,1,0
1133,OMIM:172150,2,1,0
1134,OMIM:172500,13,3,2
1135,OMIM:172700,18,3,1
1136,OMIM:172800,5,4,2
1137,OMIM:172850,3,3,2
1138,OMIM:172870,5,2,1
1139,OMIM:172880,5,1,0
1140,OMIM:172900,3,0,0
1141,OMIM:173000,2,0,1
1142,OMIM:173100,4,1,1
1143,OMIM:173200,8,2,1
1144,OMIM:173400,2,2,1
1145,OMIM:173420,6,4,1
1146,OMIM:173450,2,1,0
1147,OMIM:173580,3,1,0
1148,OMIM:173590,5,3,1
1149,OMIM:173600,2,0,0
1150,OMIM:173650,15,9,6
1151,OMIM:173700,4,1,0
1152,OMIM:173800,16,0,0
1153,OMIM:173900,7,2,2
1154,OMIM:174000,18,6,3
1155,OMIM:174050,9,5,3
1156,OMIM:174200,5,0,1
1157,OMIM:174300,37,3,5
1158,OMIM:174310,3,1,0
1159,OMIM:174400,4,0,0
1160,OMIM:174500,10,0,0
1161,OMIM:174600,3,0,0
1162,OMIM:174700,7,0,0
1163,OMIM:174770,3,4,0
1164,OMIM:174800,15,4,4
1165,OMIM:174810,11,0,2
1166,OMIM:174900,12,6,1
1167,OMIM:175020,2,0,1
1168,OMIM:175050,11,4,5
1169,OMIM:175100,21,7,9
1170,OMIM:175200,23,4,4
1171,OMIM:175400,1,0,1
1172,OMIM:175450,3,0,0
1173,OMIM:175500,17,11,5
1174,OMIM:175505,3,0,1
1175,OMIM:175510,4,0,0
1176,OMIM:175700,39,2,3
1177,OMIM:175750,2,0,1
1178,OMIM:175780,43,16,7
1179,OMIM:175800,4,1,1
1180,OMIM:175850,4,3,0
1181,OMIM:175860,2,2,0
1182,OMIM:175900,3,1,1
1183,OMIM:176000,19,4,3
1184,OMIM:176090,6,3,2
1185,OMIM:176100,10,3,0
1186,OMIM:176200,13,2,1
1187,OMIM:176240,11,0,0
1188,OMIM:176250,6,0,0
1189,OMIM:176270,77,20,16
1190,OMIM:176305,6,0,0
1191,OMIM:176400,5,1,1
1192,OMIM:176410,2,0,0
1193,OMIM:176430,2,0,0
1194,OMIM:176450,21,4,5
1195,OMIM:176500,8,0,2
1196,OMIM:176600,2,0,0
1197,OMIM:176620,2,0,0
1198,OMIM:176630,4,4,0
1199,OMIM:176670,12,1,4
1200,OMIM:176690,23,8,5
1201,OMIM:176700,5,0,0
1202,OMIM:176780,3,0,0
1203,OMIM:176800,3,0,0
1204,OMIM:176807,3,0,0
1205,OMIM:176860,4,5,4
1206,OMIM:176920,28,8,3
1207,OMIM:177000,5,6,3
1208,OMIM:177050,4,0,0
1209,OMIM:177100,4,1,1
1210,OMIM:177170,42,1,3
1211,OMIM:177200,6,7,0
1212,OMIM:177350,2,0,0
1213,OMIM:177650,10,2,3
1214,OMIM:177700,5,2,0
1215,OMIM:177735,9,7,1
1216,OMIM:177820,3,1,0
1217,OMIM:177850,17,10,2
1218,OMIM:177900,5,2,0
1219,OMIM:177980,20,1,2
1220,OMIM:177990,6,0,0
1221,OMIM:178000,2,0,1
1222,OMIM:178110,24,1,3
1223,OMIM:178200,5,0,0
1224,OMIM:178300,2,0,0
1225,OMIM:178330,3,0,0
1226,OMIM:178350,2,0,0
1227,OMIM:178370,3,0,1
1228,OMIM:178400,3,1,2
1229,OMIM:178500,10,4,4
1230,OMIM:178550,6,2,2
1231,OMIM:178600,16,4,3
1232,OMIM:178650,4,0,1
1233,OMIM:178651,4,0,2
1234,OMIM:178900,4,1,1
1235,OMIM:178995,2,0,0
1236,OMIM:179000,4,4,1
1237,OMIM:179010,6,2,1
1238,OMIM:179200,5,0,0
1239,OMIM:179250,5,0,0
1240,OMIM:179270,9,0,0
1241,OMIM:179280,8,0,0
1242,OMIM:179300,3,0,0
1243,OMIM:179400,3,1,0
1244,OMIM:179500,1,1,0
1245,OMIM:179600,3,0,0
1246,OMIM:179613,43,1,7
1247,OMIM:179650,3,1,0
1248,OMIM:179700,3,4,0
1249,OMIM:179800,8,4,4
1250,OMIM:179830,6,4,2
1251,OMIM:179840,4,2,1
1252,OMIM:179850,2,1,0
1253,OMIM:180000,3,4,1
1254,OMIM:180020,6,5,0
1255,OMIM:180080,6,3,2
1256,OMIM:180100,11,5,3
1257,OMIM:180104,4,3,4
1258,OMIM:180105,10,4,3
1259,OMIM:180200,11,7,4
1260,OMIM:180210,7,5,2
1261,OMIM:180270,3,2,0
1262,OMIM:180295,5,2,4
1263,OMIM:180300,13,5,2
1264,OMIM:180350,3,1,1
1265,OMIM:180360,5,0,0
1266,OMIM:180500,24,3,2
1267,OMIM:180550,5,1,1
1268,OMIM:180600,2,0,0
1269,OMIM:180700,67,2,4
1270,OMIM:180730,3,2,0
1271,OMIM:180750,11,0,0
1272,OMIM:180800,21,2,1
1273,OMIM:180849,130,11,23
1274,OMIM:180860,28,2,7
1275,OMIM:180870,23,2,0
1276,OMIM:180900,5,1,0
1277,OMIM:180920,6,1,1
1278,OMIM:181000,29,15,12
1279,OMIM:181010,2,0,1
1280,OMIM:181030,3,1,0
1281,OMIM:181180,11,2,0
1282,OMIM:181250,3,0,0
1283,OMIM:181270,34,6,3
1284,OMIM:181350,20,2,3
1285,OMIM:181400,6,0,1
1286,OMIM:181405,32,0,1
1287,OMIM:181430,6,0,1
1288,OMIM:181440,4,0,0
1289,OMIM:181450,42,2,6
1290,OMIM:181500,7,0,0
1291,OMIM:181510,15,0,0
1292,OMIM:181600,8,1,1
1293,OMIM:181750,7,1,0
1294,OMIM:181800,2,0,0
1295,OMIM:182000,3,0,0
1296,OMIM:182150,25,1,0
1297,OMIM:182170,4,2,0
1298,OMIM:182190,4,0,0
1299,OMIM:182200,2,0,0
1300,OMIM:182210,25,0,1
1301,OMIM:182212,60,2,5
1302,OMIM:182230,13,0,2
1303,OMIM:182250,47,5,12
1304,OMIM:182255,10,0,0
1305,OMIM:182260,3,0,1
1306,OMIM:182280,2,0,0
1307,OMIM:182290,56,7,7
1308,OMIM:182410,20,10,2
1309,OMIM:182600,22,2,1
1310,OMIM:182601,25,6,2
1311,OMIM:182690,6,2,0
1312,OMIM:182800,3,0,0
1313,OMIM:182815,8,1,0
1314,OMIM:182830,6,1,0
1315,OMIM:182875,10,0,1
1316,OMIM:182900,10,6,1
1317,OMIM:182920,17,3,3
1318,OMIM:182940,9,2,1
1319,OMIM:182950,4,0,0
1320,OMIM:182960,10,1,2
1321,OMIM:182970,3,0,0
1322,OMIM:182980,13,3,2
1323,OMIM:182990,3,0,1
1324,OMIM:183020,4,0,0
1325,OMIM:183050,10,0,2
1326,OMIM:183086,12,2,4
1327,OMIM:183090,41,3,8
1328,OMIM:183100,2,0,0
1329,OMIM:183300,6,0,0
1330,OMIM:183350,6,3,1
1331,OMIM:183400,5,0,0
1332,OMIM:183500,4,0,0
1333,OMIM:183600,15,2,1
1334,OMIM:183700,9,1,0
1335,OMIM:183800,8,2,0
1336,OMIM:183802,11,0,1
1337,OMIM:183840,3,0,0
1338,OMIM:183849,20,0,0
1339,OMIM:183850,4,1,0
1340,OMIM:183900,37,2,5
1341,OMIM:184095,6,1,1
1342,OMIM:184100,17,1,1
1343,OMIM:184200,3,0,0
1344,OMIM:184250,24,3,1
1345,OMIM:184252,32,0,1
1346,OMIM:184253,20,1,0
1347,OMIM:184255,13,0,0
1348,OMIM:184260,39,2,5
1349,OMIM:184300,5,1,1
1350,OMIM:184400,9,0,1
1351,OMIM:184450,3,0,0
1352,OMIM:184460,13,1,3
1353,OMIM:184500,2,0,1
1354,OMIM:184510,3,0,1
1355,OMIM:184700,5,2,2
1356,OMIM:184705,20,0,2
1357,OMIM:184840,14,1,0
1358,OMIM:184850,16,9,6
1359,OMIM:184900,11,2,3
1360,OMIM:185000,5,8,0
1361,OMIM:185020,4,4,0
1362,OMIM:185050,6,3,0
1363,OMIM:185069,10,2,4
1364,OMIM:185070,19,8,1
1365,OMIM:185100,2,0,0
1366,OMIM:185200,2,0,0
1367,OMIM:185300,8,2,0
1368,OMIM:185460,2,2,0
1369,OMIM:185480,6,1,1
1370,OMIM:185500,5,0,2
1371,OMIM:185600,2,0,0
1372,OMIM:185650,2,0,0
1373,OMIM:185700,9,0,0
1374,OMIM:185750,12,0,2
1375,OMIM:185800,11,0,0
1376,OMIM:185900,6,0,0
1377,OMIM:186000,14,0,1
1378,OMIM:186100,6,0,0
1379,OMIM:186200,9,0,0
1380,OMIM:186300,11,0,1
1381,OMIM:186350,7,0,0
1382,OMIM:186400,9,0,0
1383,OMIM:186500,53,1,4
1384,OMIM:186550,6,0,2
1385,OMIM:186570,16,0,0
1386,OMIM:186575,3,0,0
1387,OMIM:186580,11,10,6
1388,OMIM:186600,2,0,0
1389,OMIM:186700,19,2,0
1390,OMIM:186750,7,0,1
1391,OMIM:186850,3,0,0
1392,OMIM:187000,2,0,0
1393,OMIM:187050,2,0,0
1394,OMIM:187100,3,0,0
1395,OMIM:187260,4,0,0
1396,OMIM:187300,39,31,8
1397,OMIM:187350,4,1,0
1398,OMIM:187360,3,2,2
1399,OMIM:187370,11,1,1
1400,OMIM:187390,2,0,0
1401,OMIM:187395,4,0,0
1402,OMIM:187400,5,0,0
1403,OMIM:187500,6,0,0
1404,OMIM:187501,3,1,1
1405,OMIM:187510,5,0,0
1406,OMIM:187550,2,0,1
1407,OMIM:187600,38,1,5
1408,OMIM:187601,18,0,3
1409,OMIM:187750,5,1,1
1410,OMIM:187760,13,0,2
1411,OMIM:187770,4,0,0
1412,OMIM:187800,6,6,1
1413,OMIM:187900,14,9,1
1414,OMIM:187950,5,1,1
1415,OMIM:188000,6,2,0
1416,OMIM:188025,10,3,0
1417,OMIM:188030,3,3,0
1418,OMIM:188050,2,5,5
1419,OMIM:188055,4,4,3
1420,OMIM:188100,3,0,0
1421,OMIM:188150,5,2,0
1422,OMIM:188201,3,1,0
1423,OMIM:188400,60,19,16
1424,OMIM:188470,4,0,1
1425,OMIM:188550,2,1,2
1426,OMIM:188560,2,1,2
1427,OMIM:188570,7,3,2
1428,OMIM:188580,9,2,2
1429,OMIM:188700,4,0,0
1430,OMIM:188740,7,0,0
1431,OMIM:188800,4,0,0
1432,OMIM:189000,2,0,0
1433,OMIM:189100,2,0,0
1434,OMIM:189150,2,0,0
1435,OMIM:189200,2,0,0
1436,OMIM:189230,2,0,0
1437,OMIM:189490,4,0,0
1438,OMIM:189500,10,1,0
1439,OMIM:189600,3,0,0
1440,OMIM:189700,3,0,0
1441,OMIM:189800,10,5,2
1442,OMIM:189960,2,0,0
1443,OMIM:189961,7,0,3
1444,OMIM:190100,3,0,0
1445,OMIM:190200,4,1,0
1446,OMIM:190300,6,0,0
1447,OMIM:190310,5,1,0
1448,OMIM:190320,9,1,2
1449,OMIM:190330,2,1,0
1450,OMIM:190340,2,0,0
1451,OMIM:190350,47,5,6
1452,OMIM:190351,27,1,0
1453,OMIM:190400,2,0,0
1454,OMIM:190410,2,0,0
1455,OMIM:190420,2,0,0
1456,OMIM:190430,1,1,1
1457,OMIM:190440,11,1,1
1458,OMIM:190500,3,0,0
1459,OMIM:190600,3,0,0
1460,OMIM:190650,4,0,0
1461,OMIM:190680,7,0,0
1462,OMIM:190685,47,4,7
1463,OMIM:190800,2,0,0
1464,OMIM:190900,4,2,0
1465,OMIM:191000,3,1,0
1466,OMIM:191100,32,12,10
1467,OMIM:191150,2,1,0
1468,OMIM:191200,2,0,1
1469,OMIM:191390,3,3,0
1470,OMIM:191420,5,1,0
1471,OMIM:191440,8,0,0
1472,OMIM:191480,4,2,1
1473,OMIM:191500,2,0,1
1474,OMIM:191520,6,0,0
1475,OMIM:191550,2,0,0
1476,OMIM:191600,2,0,0
1477,OMIM:191650,2,0,1
1478,OMIM:191700,3,0,0
1479,OMIM:191800,10,1,2
1480,OMIM:191830,16,4,2
1481,OMIM:191850,2,1,0
1482,OMIM:191900,17,8,2
1483,OMIM:191950,2,1,0
1484,OMIM:192000,3,0,0
1485,OMIM:192100,2,0,0
1486,OMIM:192200,3,0,0
1487,OMIM:192310,2,1,0
1488,OMIM:192315,26,14,4
1489,OMIM:192350,35,0,6
1490,OMIM:192430,37,6,2
1491,OMIM:192445,9,0,1
1492,OMIM:192500,8,0,3
1493,OMIM:192600,6,0,2
1494,OMIM:192605,7,1,3
1495,OMIM:192700,2,1,0
1496,OMIM:192800,4,0,0
1497,OMIM:192900,3,0,0
1498,OMIM:192950,5,1,0
1499,OMIM:193000,4,0,0
1500,OMIM:193003,6,0,3
1501,OMIM:193005,5,0,0
1502,OMIM:193007,5,1,2
1503,OMIM:193090,5,0,0
1504,OMIM:193100,10,1,4
1505,OMIM:193200,1,2,0
1506,OMIM:193220,15,8,2
1507,OMIM:193230,4,2,1
1508,OMIM:193235,6,3,3
1509,OMIM:193240,3,0,0
1510,OMIM:193250,11,0,1
1511,OMIM:193300,16,7,7
1512,OMIM:193400,13,11,2
1513,OMIM:193450,3,2,0
1514,OMIM:193500,20,7,1
1515,OMIM:193510,8,8,0
1516,OMIM:193520,12,4,1
1517,OMIM:193530,13,0,0
1518,OMIM:193670,11,2,2
1519,OMIM:193700,65,5,8
1520,OMIM:193900,4,0,1
1521,OMIM:194050,96,16,14
1522,OMIM:194070,3,0,1
1523,OMIM:194071,3,0,1
1524,OMIM:194072,13,4,2
1525,OMIM:194080,17,3,2
1526,OMIM:194090,2,0,1
1527,OMIM:194190,88,5,9
1528,OMIM:194200,14,0,3
1529,OMIM:194300,6,1,1
1530,OMIM:194320,1,1,0
1531,OMIM:194350,19,4,1
1532,OMIM:194380,9,9,1
1533,OMIM:194470,2,0,0
1534,OMIM:200100,8,5,2
1535,OMIM:200110,39,1,6
1536,OMIM:200130,9,2,0
1537,OMIM:200150,28,4,1
1538,OMIM:200170,3,2,1
1539,OMIM:200300,4,3,0
1540,OMIM:200400,5,0,2
1541,OMIM:200450,5,2,1
1542,OMIM:200500,16,0,0
1543,OMIM:200600,39,0,8
1544,OMIM:200610,18,1,4
1545,OMIM:200700,21,1,1
1546,OMIM:200900,7,2,2
1547,OMIM:200970,4,1,1
1548,OMIM:200980,40,1,2
1549,OMIM:200990,77,3,8
1550,OMIM:200995,21,2,4
1551,OMIM:201000,64,3,6
1552,OMIM:201020,9,0,0
1553,OMIM:201050,26,1,0
1554,OMIM:201100,20,12,3
1555,OMIM:201170,24,1,3
1556,OMIM:201180,26,3,2
1557,OMIM:201250,18,0,0
1558,OMIM:201300,20,2,4
1559,OMIM:201310,8,1,0
1560,OMIM:201400,5,3,1
1561,OMIM:201450,14,4,3
1562,OMIM:201470,20,3,2
1563,OMIM:201475,25,8,7
1564,OMIM:201550,16,3,2
1565,OMIM:201710,5,0,0
1566,OMIM:201750,49,4,2
1567,OMIM:201810,9,0,0
1568,OMIM:201910,10,4,0
1569,OMIM:202010,19,7,0
1570,OMIM:202110,8,3,0
1571,OMIM:202150,6,0,0
1572,OMIM:202155,4,1,0
1573,OMIM:202200,9,7,1
1574,OMIM:202300,2,2,1
1575,OMIM:202355,1,2,0
1576,OMIM:202370,16,4,1
1577,OMIM:202400,14,11,4
1578,OMIM:202550,2,0,0
1579,OMIM:202600,2,1,0
1580,OMIM:202650,24,1,3
1581,OMIM:202700,9,5,0
1582,OMIM:202900,6,2,1
1583,OMIM:203000,4,0,0
1584,OMIM:203100,13,10,0
1585,OMIM:203200,12,8,0
1586,OMIM:203290,4,3,0
1587,OMIM:203300,12,18,2
1588,OMIM:203330,5,2,0
1589,OMIM:203340,0,1,0
1590,OMIM:203400,9,7,0
1591,OMIM:203450,24,0,6
1592,OMIM:203500,19,6,5
1593,OMIM:203550,17,5,3
1594,OMIM:203650,4,2,1
1595,OMIM:203655,7,0,0
1596,OMIM:203700,28,17,5
1597,OMIM:203740,17,3,4
1598,OMIM:203750,3,3,0
1599,OMIM:203760,4,0,0
1600,OMIM:203780,11,9,3
1601,OMIM:203800,37,18,10
1602,OMIM:204000,17,9,3
1603,OMIM:204100,13,8,3
1604,OMIM:204110,5,5,2
1605,OMIM:204200,25,14,6
1606,OMIM:204300,19,7,5
1607,OMIM:204500,12,5,3
1608,OMIM:204650,5,1,1
1609,OMIM:204690,9,1,4
1610,OMIM:204700,5,1,1
1611,OMIM:204730,5,3,0
1612,OMIM:204750,7,1,2
1613,OMIM:204800,2,0,0
1614,OMIM:204850,5,2,2
1615,OMIM:204870,5,5,0
1616,OMIM:204900,3,0,1
1617,OMIM:205000,2,0,0
1618,OMIM:205100,49,3,3
1619,OMIM:205200,4,0,0
1620,OMIM:205250,5,1,1
1621,OMIM:205400,19,5,3
1622,OMIM:205700,2,1,0
1623,OMIM:205950,6,3,1
1624,OMIM:206000,6,2,1
1625,OMIM:206100,3,2,1
1626,OMIM:206200,4,1,0
1627,OMIM:206300,2,1,0
1628,OMIM:206400,3,4,0
1629,OMIM:206500,4,0,0
1630,OMIM:206550,2,0,1
1631,OMIM:206570,16,5,0
1632,OMIM:206700,18,3,2
1633,OMIM:206750,6,2,1
1634,OMIM:206780,2,0,0
1635,OMIM:206800,3,1,0
1636,OMIM:206900,37,2,3
1637,OMIM:206920,36,2,1
1638,OMIM:207000,2,0,0
1639,OMIM:207300,2,1,0
1640,OMIM:207410,30,1,1
1641,OMIM:207500,3,0,0
1642,OMIM:207600,1,1,0
1643,OMIM:207620,8,0,1
1644,OMIM:207720,4,2,1
1645,OMIM:207731,7,3,2
1646,OMIM:207740,4,0,0
1647,OMIM:207750,9,5,0
1648,OMIM:207770,3,0,1
1649,OMIM:207780,5,0,0
1650,OMIM:207800,21,7,4
1651,OMIM:207900,22,12,2
1652,OMIM:207950,20,3,2
1653,OMIM:208000,21,2,10
1654,OMIM:208050,32,6,2
1655,OMIM:208060,11,4,3
1656,OMIM:208081,8,1,1
1657,OMIM:208085,33,16,8
1658,OMIM:208100,8,0,1
1659,OMIM:208150,41,3,3
1660,OMIM:208155,7,2,1
1661,OMIM:208158,1,0,0
1662,OMIM:208230,21,0,4
1663,OMIM:208250,11,2,0
1664,OMIM:208300,3,1,0
1665,OMIM:208400,38,8,8
1666,OMIM:208500,33,10,6
1667,OMIM:208530,19,0,4
1668,OMIM:208540,29,11,7
1669,OMIM:208550,5,0,1
1670,OMIM:208600,3,1,0
1671,OMIM:208700,7,0,0
1672,OMIM:208750,5,1,1
1673,OMIM:208850,3,1,0
1674,OMIM:208870,7,2,1
1675,OMIM:208900,44,16,12
1676,OMIM:208920,34,6,3
1677,OMIM:209010,9,3,2
1678,OMIM:209050,4,3,1
1679,OMIM:209100,6,0,1
1680,OMIM:209300,3,2,1
1681,OMIM:209500,2,1,1
1682,OMIM:209600,2,0,0
1683,OMIM:209700,7,2,1
1684,OMIM:209770,5,1,2
1685,OMIM:209850,12,3,3
1686,OMIM:209880,20,3,3
1687,OMIM:209885,46,2,7
1688,OMIM:209900,51,19,11
1689,OMIM:209920,12,9,5
1690,OMIM:209950,20,12,4
1691,OMIM:209970,7,1,0
1692,OMIM:210000,17,3,1
1693,OMIM:210050,9,3,0
1694,OMIM:210100,1,1,0
1695,OMIM:210200,22,6,0
1696,OMIM:210210,22,10,2
1697,OMIM:210250,21,15,3
